id,name,email,username,phone,street_address,city,state,zip_code,birth_date,age,income,segment,tier,total_purchases,acquisition_source,valid_from,valid_to,active
CUST_004475,Teresa Travis,teresa.travis@hotmail.com,teresa_travis,(358)452-3371x772,1043 White Roads Suite 751,Brownmouth,AZ,02860,1999-09-20,24,37851.74433846832,budget,regular,0,organic,2023-11-12 11:59:51,,True
CUST_004476,Tina Jones,tina_jones@gmail.com,tina.jones,(504)797-8873,434 Shawn Trafficway,West Jaytown,TN,59004,1913-12-05,31,93557.96680270537,mainstream,regular,0,organic,2023-11-12 15:13:35,,True
CUST_004477,Dr. Jennifer Wood,drjenniferwood@gmail.com,dr_jenniferwood,664.223.6732,007 Hughes Stravenue,Sanchezburgh,KS,19395,1989-02-15,40,61257.03801324204,budget,regular,0,referral,2023-11-12 15:55:06,,True
CUST_004478,Dawn Wilson,dawn.wilson@hotmail.com,dawn_wilson,001-751-528-5595x82444,328 Phyllis Lodge,Ryanstad,WY,16107,1951-01-13,31,19338.96451017357,mainstream,regular,0,paid_search,2023-11-12 15:28:32,,True
CUST_004479,Craig Francis,craig_francis@hotmail.com,craigfrancis,001-787-350-8563x7572,731 Samantha Forges Suite 116,Vickifurt,MO,91337,1955-02-03,36,58860.9925757432,mainstream,regular,0,organic,2023-11-12 16:56:36,2023-11-12 17:13:51,True
CUST_004479,Craig Francis,craig_francis@hotmail.com,craigfrancis,001-787-350-8563x7572,731 Samantha Forges Suite 116,Vickifurt,MO,91337,1955-02-03,36,58860.9925757432,mainstream,regular,1,organic,2023-11-12 17:13:51,2023-11-26 06:01:17,True
CUST_004479,Craig Francis,craig_francis@hotmail.com,craigfrancis,001-787-350-8563x7572,731 Samantha Forges Suite 116,Vickifurt,MO,91337,1955-02-03,36,58860.9925757432,mainstream,regular,2,organic,2023-11-26 06:01:17,2024-02-26 12:47:05,True
CUST_004479,Craig Francis,craig_francis@hotmail.com,craigfrancis,001-787-350-8563x7572,731 Samantha Forges Suite 116,Vickifurt,MO,91337,1955-02-03,36,58860.9925757432,mainstream,regular,3,organic,2024-02-26 12:47:05,2024-03-22 19:19:04,True
CUST_004479,Craig Francis,craig_francis@hotmail.com,craigfrancis,001-787-350-8563x7572,731 Samantha Forges Suite 116,Vickifurt,MO,91337,1955-02-03,36,58860.9925757432,mainstream,regular,4,organic,2024-03-22 19:19:04,2024-04-30 09:04:07,True
CUST_004479,Craig Francis,craig_francis@hotmail.com,craigfrancis,001-787-350-8563x7572,731 Samantha Forges Suite 116,Vickifurt,MO,91337,1955-02-03,36,58860.9925757432,mainstream,regular,5,organic,2024-04-30 09:04:07,2024-05-09 11:35:48,True
CUST_004479,Craig Francis,craig_francis@hotmail.com,craigfrancis,001-787-350-8563x7572,731 Samantha Forges Suite 116,Vickifurt,MO,91337,1955-02-03,36,58860.9925757432,mainstream,regular,6,organic,2024-05-09 11:35:48,2024-06-11 17:45:10,True
CUST_004479,Craig Francis,craig_francis@hotmail.com,craigfrancis,001-787-350-8563x7572,731 Samantha Forges Suite 116,Vickifurt,MO,91337,1955-02-03,36,58860.9925757432,mainstream,regular,7,organic,2024-06-11 17:45:10,2024-06-21 11:47:06,True
CUST_004479,Craig Francis,craig_francis@hotmail.com,craigfrancis,001-787-350-8563x7572,731 Samantha Forges Suite 116,Vickifurt,MO,91337,1955-02-03,36,58860.9925757432,mainstream,regular,8,organic,2024-06-21 11:47:06,2024-08-11 11:08:07,True
CUST_004479,Craig Francis,craig_francis@hotmail.com,craigfrancis,001-787-350-8563x7572,731 Samantha Forges Suite 116,Vickifurt,MO,91337,1955-02-03,36,58860.9925757432,mainstream,regular,9,organic,2024-08-11 11:08:07,,True
CUST_004480,Richard Pena,richardpena@outlook.com,richardpena,(349)622-5429x3304,9396 Michael Springs,Johnsonmouth,DE,82168,1955-07-17,47,63706.55654852567,mainstream,regular,0,social,2023-11-12 18:16:24,,True
CUST_004481,Natalie Macias,natalie.macias@yahoo.com,natalie_macias,(261)400-6750x2177,9954 Lindsay Street Apt. 633,New Jimmy,IN,74329,1937-07-09,44,36910.81091552838,mainstream,regular,0,paid_search,2023-11-12 19:48:33,,True
CUST_004482,Kevin Hughes,kevin.hughes@yahoo.com,kevinhughes,(552)908-5957x9260,0466 Christopher Island,Lopezport,AZ,59098,1960-12-07,38,59113.13259004395,mainstream,regular,0,organic,2023-11-12 14:04:32,,True
CUST_004483,Randall Cooper,randall.cooper@hotmail.com,randallcooper,+1-554-382-6482x4135,15563 Johnson Summit Apt. 971,Meaganfurt,HI,66941,1908-09-23,28,59605.296503592945,mainstream,regular,0,paid_search,2023-11-13 18:45:47,,True
CUST_004484,Brittany Shaw,brittany.shaw@gmail.com,brittany.shaw,593-327-7434x64982,747 April Forest Apt. 362,East Davidland,VT,99705,1946-02-04,52,42658.80305203899,budget,regular,0,paid_search,2023-11-13 12:12:30,,True
CUST_004485,Eric Robles,ericrobles@outlook.com,ericrobles,5564182695,7302 Maxwell Stravenue,South Steven,MH,80810,1992-11-10,61,14458.679358286307,mainstream,regular,0,referral,2023-11-13 11:11:53,,True
CUST_004486,Jennifer Cunningham,jennifer.cunningham@hotmail.com,jennifer_cunningham,374.219.8540x66557,864 Peterson Forges,East Robert,NM,85586,1953-03-17,27,77458.11745763641,budget,regular,0,organic,2023-11-13 19:01:42,,True
CUST_004487,Eric Ellis,eric_ellis@hotmail.com,ericellis,481.570.8391,71555 Harper Pine,Port Kimberly,IL,25647,1909-08-17,43,55165.480905402204,mainstream,regular,0,referral,2023-11-13 13:22:53,,True
CUST_004488,Scott Reid,scott_reid@outlook.com,scott_reid,818.710.1041,519 Soto Mountains,Lake James,MO,99530,1933-06-30,43,44929.928206531134,mainstream,regular,0,paid_search,2023-11-13 14:50:38,,True
CUST_004489,Angela Anderson,angelaanderson@gmail.com,angelaanderson,792.910.7485x5836,28271 Brown Lakes,Geraldmouth,NE,62127,1907-09-12,48,143283.09339959937,premium,regular,0,paid_search,2023-11-13 21:34:35,2023-11-13 22:21:38,True
CUST_004489,Angela Anderson,angelaanderson@gmail.com,angelaanderson,792.910.7485x5836,28271 Brown Lakes,Geraldmouth,NE,62127,1907-09-12,48,143283.09339959937,premium,regular,1,paid_search,2023-11-13 22:21:38,2024-03-28 06:08:00,True
CUST_004489,Angela Anderson,angelaanderson@gmail.com,angelaanderson,792.910.7485x5836,28271 Brown Lakes,Geraldmouth,NE,62127,1907-09-12,48,143283.09339959937,premium,regular,2,paid_search,2024-03-28 06:08:00,2024-04-21 14:26:45,True
CUST_004489,Angela Anderson,angelaanderson@gmail.com,angelaanderson,792.910.7485x5836,28271 Brown Lakes,Geraldmouth,NE,62127,1907-09-12,48,143283.09339959937,premium,regular,3,paid_search,2024-04-21 14:26:45,2024-05-07 11:04:21,True
CUST_004489,Angela Anderson,angelaanderson@gmail.com,angelaanderson,792.910.7485x5836,28271 Brown Lakes,Geraldmouth,NE,62127,1907-09-12,48,143283.09339959937,premium,regular,4,paid_search,2024-05-07 11:04:21,2024-07-05 11:47:43,True
CUST_004489,Angela Anderson,angelaanderson@gmail.com,angelaanderson,792.910.7485x5836,28271 Brown Lakes,Geraldmouth,NE,62127,1907-09-12,48,143283.09339959937,premium,regular,5,paid_search,2024-07-05 11:47:43,2024-07-31 17:48:38,True
CUST_004489,Angela Anderson,angelaanderson@gmail.com,angelaanderson,792.910.7485x5836,28271 Brown Lakes,Geraldmouth,NE,62127,1907-09-12,48,143283.09339959937,premium,regular,6,paid_search,2024-07-31 17:48:38,2024-11-02 21:48:56,True
CUST_004489,Angela Anderson,angelaanderson@gmail.com,angelaanderson,792.910.7485x5836,28271 Brown Lakes,Geraldmouth,NE,62127,1907-09-12,48,143283.09339959937,premium,regular,7,paid_search,2024-11-02 21:48:56,2024-11-22 12:55:43,True
CUST_004489,Angela Anderson,angelaanderson@gmail.com,angelaanderson,792.910.7485x5836,28271 Brown Lakes,Geraldmouth,NE,62127,1907-09-12,48,143283.09339959937,premium,regular,8,paid_search,2024-11-22 12:55:43,2024-12-22 09:28:56,True
CUST_004489,Angela Anderson,angelaanderson@gmail.com,angelaanderson,792.910.7485x5836,28271 Brown Lakes,Geraldmouth,NE,62127,1907-09-12,48,143283.09339959937,premium,regular,9,paid_search,2024-12-22 09:28:56,,True
CUST_004490,Teresa Griffin,teresagriffin@yahoo.com,teresagriffin,001-256-478-1019x5149,13607 Brown Common,Dudleystad,MN,44059,1952-12-06,37,32952.64905634867,mainstream,regular,0,organic,2023-11-13 11:13:58,,True
CUST_004491,Joe Reilly,joereilly@hotmail.com,joereilly,581-374-9657,128 Anna Roads,Robersonshire,MA,24307,1930-10-11,31,158108.05486983858,mainstream,regular,0,paid_search,2023-11-13 18:38:23,,True
CUST_004492,Richard Gordon,richardgordon@outlook.com,richard_gordon,+1-206-899-4547x7105,4903 Smith Harbors,North Sandra,TN,16686,1994-07-09,34,66493.72459421256,mainstream,regular,0,organic,2023-11-13 17:42:40,,True
CUST_004493,Mckenzie Graham,mckenzie.graham@gmail.com,mckenziegraham,676-443-6450x0953,846 David Track,South Rickyside,MD,98202,1968-06-12,53,153250.87034556968,mainstream,regular,0,paid_search,2023-11-14 21:10:05,,True
CUST_004494,Tracey Adams,traceyadams@hotmail.com,tracey.adams,001-508-604-9767x88153,368 Ashley Crescent Suite 846,Lake David,MI,14330,1906-01-06,3,14713.360548042587,premium,regular,0,organic,2023-11-14 21:29:19,,True
CUST_004495,Brandon Mcpherson,brandonmcpherson@outlook.com,brandonmcpherson,926-683-2295,9886 Brandi Brooks,Patriciaside,TX,76560,1982-12-15,43,58776.89738256698,mainstream,regular,0,organic,2023-11-14 10:37:09,,True
CUST_004496,Brandon Klein,bklein403@outlook.com,brandonklein,+1-787-731-0583x817,82336 Lawson Forest,Brownmouth,CA,58287,1971-07-08,43,16490.18217008944,budget,regular,0,organic,2023-11-14 18:27:10,,True
CUST_004497,Dr Carl Jones,drcarljones@gmail.com,dcarljones466,001-270-541-7837x65427,94603 White Corner,Lake Deborah,MA,38314,1916-04-24,23,18831.07925615408,mainstream,regular,0,organic,2023-11-14 16:53:07,,True
CUST_004498,Mallory Lynch,mallory_lynch@yahoo.com,mallory.lynch,+1-680-241-5322x229,5555 Smith Causeway Suite 787,Lake Sarahstad,CT,42079,1915-09-24,46,12428.157371738409,premium,regular,0,paid_search,2023-11-14 13:57:20,2023-11-14 14:53:49,True
CUST_004498,Mallory Lynch,mallory_lynch@yahoo.com,mallory.lynch,+1-680-241-5322x229,5555 Smith Causeway Suite 787,Lake Sarahstad,CT,42079,1915-09-24,46,12428.157371738409,premium,regular,1,paid_search,2023-11-14 14:53:49,2023-12-04 17:01:57,True
CUST_004498,Mallory Lynch,mallory_lynch@yahoo.com,mallory.lynch,+1-680-241-5322x229,5555 Smith Causeway Suite 787,Lake Sarahstad,CT,42079,1915-09-24,46,12428.157371738409,premium,regular,2,paid_search,2023-12-04 17:01:57,2023-12-18 07:41:11,True
CUST_004498,Mallory Lynch,mallory_lynch@yahoo.com,mallory.lynch,+1-680-241-5322x229,5555 Smith Causeway Suite 787,Lake Sarahstad,CT,42079,1915-09-24,46,12428.157371738409,premium,regular,3,paid_search,2023-12-18 07:41:11,2024-01-07 21:37:25,True
CUST_004498,Mallory Lynch,mallory_lynch@yahoo.com,mallory.lynch,+1-680-241-5322x229,5555 Smith Causeway Suite 787,Lake Sarahstad,CT,42079,1915-09-24,46,12428.157371738409,premium,regular,4,paid_search,2024-01-07 21:37:25,2024-01-21 13:43:07,True
CUST_004498,Mallory Lynch,mallory_lynch@yahoo.com,mallory.lynch,+1-680-241-5322x229,5555 Smith Causeway Suite 787,Lake Sarahstad,CT,42079,1915-09-24,46,12428.157371738409,premium,regular,5,paid_search,2024-01-21 13:43:07,2024-01-25 09:51:01,True
CUST_004498,Mallory Lynch,mallory_lynch@yahoo.com,mallory.lynch,+1-680-241-5322x229,5555 Smith Causeway Suite 787,Lake Sarahstad,CT,42079,1915-09-24,46,12428.157371738409,premium,regular,6,paid_search,2024-01-25 09:51:01,2024-02-17 15:54:15,True
CUST_004498,Mallory Lynch,mallory_lynch@yahoo.com,mallory.lynch,+1-680-241-5322x229,5555 Smith Causeway Suite 787,Lake Sarahstad,CT,42079,1915-09-24,46,12428.157371738409,premium,regular,7,paid_search,2024-02-17 15:54:15,2024-03-31 16:24:02,True
CUST_004498,Mallory Lynch,mallory_lynch@yahoo.com,mallory.lynch,+1-680-241-5322x229,5555 Smith Causeway Suite 787,Lake Sarahstad,CT,42079,1915-09-24,46,12428.157371738409,premium,regular,8,paid_search,2024-03-31 16:24:02,2024-04-21 17:00:49,True
CUST_004498,Mallory Lynch,mallory_lynch@yahoo.com,mallory.lynch,+1-680-241-5322x229,5555 Smith Causeway Suite 787,Lake Sarahstad,CT,42079,1915-09-24,46,12428.157371738409,premium,regular,9,paid_search,2024-04-21 17:00:49,2024-05-26 08:59:55,True
CUST_004498,Mallory Lynch,mallory_lynch@yahoo.com,mallory.lynch,+1-680-241-5322x229,5555 Smith Causeway Suite 787,Lake Sarahstad,CT,42079,1915-09-24,46,12428.157371738409,premium,regular,10,paid_search,2024-05-26 08:59:55,2024-05-27 11:47:37,True
CUST_004498,Mallory Lynch,mallory_lynch@yahoo.com,mallory.lynch,+1-680-241-5322x229,5555 Smith Causeway Suite 787,Lake Sarahstad,CT,42079,1915-09-24,46,12428.157371738409,premium,regular,11,paid_search,2024-05-27 11:47:37,2024-06-09 18:48:37,True
CUST_004498,Mallory Lynch,mallory_lynch@yahoo.com,mallory.lynch,+1-680-241-5322x229,5555 Smith Causeway Suite 787,Lake Sarahstad,CT,42079,1915-09-24,46,12428.157371738409,premium,regular,12,paid_search,2024-06-09 18:48:37,2024-06-26 12:09:24,True
CUST_004498,Mallory Lynch,mallory_lynch@yahoo.com,mallory.lynch,+1-680-241-5322x229,5555 Smith Causeway Suite 787,Lake Sarahstad,CT,42079,1915-09-24,46,12428.157371738409,premium,regular,13,paid_search,2024-06-26 12:09:24,2024-07-10 15:01:05,True
CUST_004498,Mallory Lynch,mallory_lynch@yahoo.com,mallory.lynch,+1-680-241-5322x229,5555 Smith Causeway Suite 787,Lake Sarahstad,CT,42079,1915-09-24,46,12428.157371738409,premium,regular,14,paid_search,2024-07-10 15:01:05,2024-07-31 10:13:45,True
CUST_004498,Mallory Lynch,mallory_lynch@yahoo.com,mallory.lynch,+1-680-241-5322x229,5555 Smith Causeway Suite 787,Lake Sarahstad,CT,42079,1915-09-24,46,12428.157371738409,premium,regular,15,paid_search,2024-07-31 10:13:45,2024-10-12 13:51:59,True
CUST_004498,Mallory Lynch,mallory_lynch@yahoo.com,mallory.lynch,+1-680-241-5322x229,5555 Smith Causeway Suite 787,Lake Sarahstad,CT,42079,1915-09-24,46,12428.157371738409,premium,regular,16,paid_search,2024-10-12 13:51:59,,True
CUST_004499,Emma Johnson,emma.johnson@gmail.com,emmajohnson,396-206-6571x051,952 Madison Place,Angelaton,RI,17712,1996-10-05,29,37844.83264879727,mainstream,regular,0,social,2023-11-14 20:08:05,,True
CUST_004500,Cheryl Montgomery,cherylmontgomery@outlook.com,cheryl.montgomery,679-974-1744,378 Richard Common Apt. 372,Port Stephen,MA,92594,1909-11-26,54,170233.16280666876,mainstream,regular,0,social,2023-11-14 11:01:19,,True
CUST_004501,Gregory Fowler,gregory_fowler@hotmail.com,gregory.fowler,552.660.8399,4302 Rose Crossing Apt. 446,West Ryan,GA,45040,1945-12-25,43,59807.712071266265,mainstream,regular,0,social,2023-11-14 17:47:34,,True
CUST_004502,Michael Cruz,michael_cruz@yahoo.com,mcruz049,(216)715-8735,6283 Kristi Points,Jordanfort,TN,49144,1966-03-31,60,41865.28768080069,budget,regular,0,social,2023-11-14 16:26:57,,True
CUST_004503,Caroline Bates,carolinebates@outlook.com,caroline.bates,+1-615-723-4856,0252 Watts Shoal Apt. 510,Lake Brittany,WY,59231,1940-07-05,44,41467.0535919807,budget,regular,0,social,2023-11-14 18:16:38,,True
CUST_004504,Harriet Carter,harriet_carter@gmail.com,harriet_carter,+1-598-452-6856x73113,85149 Cox Drive Apt. 090,Markmouth,DE,16831,1914-01-12,34,54716.05371573801,mainstream,regular,0,organic,2023-11-14 10:28:21,,True
CUST_004505,Matthew Barajas,matthewbarajas@hotmail.com,matthewbarajas,+1-268-459-6344x90831,85179 Eddie Stream,Connorport,VA,13448,1983-07-23,49,30119.912471399304,premium,regular,0,organic,2023-11-14 19:31:31,,True
CUST_004506,Clara Toro,clara.toro@gmail.com,clara_toro,656.714.2356x884,747 Jennifer Valley,Ericstad,AR,13131,1910-04-15,39,62021.04139936375,mainstream,regular,0,social,2023-11-15 11:09:23,,True
CUST_004507,Betty Wood,betty.wood@outlook.com,betty_wood,+1-949-713-8402x5993,8597 Young Rapid,Jennifermouth,MD,22433,1933-07-12,47,116364.1478607301,budget,regular,0,paid_search,2023-11-15 14:19:42,,True
CUST_004508,Jessica Ruiz,jessicaruiz@yahoo.com,jessica.ruiz,307.508.5915x6108,47719 Reyes Courts Apt. 821,West Samuel,PW,90649,1979-07-02,22,46857.49688421469,budget,regular,0,social,2023-11-15 22:18:24,2023-11-15 22:49:12,True
CUST_004508,Jessica Ruiz,jessicaruiz@yahoo.com,jessica.ruiz,307.508.5915x6108,47719 Reyes Courts Apt. 821,West Samuel,PW,90649,1979-07-02,22,46857.49688421469,budget,regular,1,social,2023-11-15 22:49:12,2024-02-01 14:28:41,True
CUST_004508,Jessica Ruiz,jessicaruiz@yahoo.com,jessica.ruiz,307.508.5915x6108,47719 Reyes Courts Apt. 821,West Samuel,PW,90649,1979-07-02,22,46857.49688421469,budget,regular,2,social,2024-02-01 14:28:41,2024-04-18 17:49:28,True
CUST_004508,Jessica Ruiz,jessicaruiz@yahoo.com,jessica.ruiz,307.508.5915x6108,47719 Reyes Courts Apt. 821,West Samuel,PW,90649,1979-07-02,22,46857.49688421469,budget,regular,3,social,2024-04-18 17:49:28,2024-05-01 07:58:22,True
CUST_004508,Jessica Ruiz,jessicaruiz@yahoo.com,jessica.ruiz,307.508.5915x6108,47719 Reyes Courts Apt. 821,West Samuel,PW,90649,1979-07-02,22,46857.49688421469,budget,regular,4,social,2024-05-01 07:58:22,2024-12-09 15:41:32,True
CUST_004508,Jessica Ruiz,jessicaruiz@yahoo.com,jessica.ruiz,307.508.5915x6108,47719 Reyes Courts Apt. 821,West Samuel,PW,90649,1979-07-02,22,46857.49688421469,budget,regular,5,social,2024-12-09 15:41:32,2024-12-13 17:18:57,True
CUST_004508,Jessica Ruiz,jessicaruiz@yahoo.com,jessica.ruiz,307.508.5915x6108,47719 Reyes Courts Apt. 821,West Samuel,PW,90649,1979-07-02,22,46857.49688421469,budget,regular,6,social,2024-12-13 17:18:57,,True
CUST_004509,Carol Turner,carol.turner@gmail.com,carolturner,+1-797-401-8760x440,0328 Mark Rapid,North Danielmouth,WV,22307,1955-06-12,47,43592.35372215719,mainstream,regular,0,paid_search,2023-11-15 13:03:51,,True
CUST_004510,Óscar Elizondo,scarelizondo@hotmail.com,scar_elizondo,+1-550-684-8644x75234,4003 Dudley Summit Suite 708,Hesterland,RI,86084,1938-03-18,45,25418.315108311497,mainstream,regular,0,organic,2023-11-15 22:08:40,,True
CUST_004511,Jason James,jason.james@outlook.com,jjames482,316.925.4229x0088,4629 Angela Viaduct Apt. 570,Tylerville,PR,85938,2003-10-02,22,76227.06155170914,budget,regular,0,paid_search,2023-11-15 21:02:57,,True
CUST_004512,Kelly Brown,kelly_brown@outlook.com,kelly.brown,+1-457-352-9312x94540,800 Heather Crossing Suite 586,Hillton,OK,73448,1924-09-03,30,61746.81478257258,mainstream,regular,0,paid_search,2023-11-15 20:12:33,,True
CUST_004513,Teresa Gray,teresa.gray@gmail.com,teresagray,982.238.0752x8691,649 Walker Mountains,Lake Jorge,NM,34442,2004-11-19,36,84942.76746068313,mainstream,regular,0,organic,2023-11-15 08:23:39,,True
CUST_004514,Danielle Caldwell,danielle.caldwell@hotmail.com,daniellecaldwell,449-380-5040,51246 Harris Curve Suite 854,Kramerside,SD,41063,1989-03-07,39,39218.384883414736,mainstream,regular,0,paid_search,2023-11-16 13:46:30,,True
CUST_004515,Justin Jackson,justinjackson@hotmail.com,justin_jackson,(381)873-9977,39712 James Lodge Apt. 147,Lake Eric,WY,56536,1986-04-16,38,24795.283512552112,budget,regular,0,paid_search,2023-11-16 16:19:13,,True
CUST_004516,Eric Carr,eric.carr@hotmail.com,ericcarr,(971)544-3848x0570,03097 Bass Circles Suite 902,Richardmouth,KY,47178,1969-08-07,36,16536.100135771438,mainstream,regular,0,paid_search,2023-11-16 16:55:20,,True
CUST_004517,Gregg Miller,gregg_miller@yahoo.com,gregg.miller,8303676549,5830 George Point,Port Kennethburgh,CA,85396,1993-08-31,53,25691.77625964417,mainstream,regular,0,organic,2023-11-17 17:27:15,,True
CUST_004518,Dr Derek Curtis,drderekcurtis@gmail.com,drderekcurtis,890.469.5208x63155,269 Randy View Suite 715,East Kelly,AZ,22816,1967-03-12,46,29286.062013926756,budget,regular,0,paid_search,2023-11-17 18:40:58,,True
CUST_004519,Eileen Johnson,eileenjohnson@outlook.com,eileen_johnson,(788)596-4733,206 Steven Manor Apt. 902,South Jesse,MA,23260,1929-06-08,31,30583.006518917395,budget,regular,0,social,2023-11-17 22:01:28,,True
CUST_004520,Austin Johnson,austinjohnson@gmail.com,austin_johnson,912.573.5118x18435,5000 Mary Courts Suite 219,Erinmouth,PW,79831,1958-05-15,32,78928.37620004459,mainstream,regular,0,organic,2023-11-17 11:05:17,,True
CUST_004521,Brian Jensen,brian.jensen@hotmail.com,brian_jensen,(822)972-2111x625,3979 Steven Oval Suite 937,South Shirley,LA,01601,1987-12-08,38,101202.56763894763,budget,regular,0,social,2023-11-17 19:02:15,,True
CUST_004522,Marie Hernandez,marie.hernandez@hotmail.com,marie.hernandez,745.899.7245,8752 Wilson Roads,Toddfort,FM,21766,1931-09-06,39,33804.752715101095,mainstream,regular,0,social,2023-11-17 10:18:43,,True
CUST_004523,Jacob Ryan,jacob_ryan@gmail.com,jacob.ryan,617.918.1765x092,58114 Matthew Point Apt. 415,Christyland,PR,98110,1966-04-10,28,68067.41776959426,budget,regular,0,organic,2023-11-17 11:42:03,,True
CUST_004524,Mary Brown,marybrown@outlook.com,mary_brown,(816)640-2313,818 Patrick Via,South Erinport,MP,08470,1944-01-25,44,57040.38814450599,budget,regular,0,referral,2023-11-17 11:28:52,,True
CUST_004525,Robert Lopez,robert_lopez@gmail.com,robert_lopez,828-650-4990x08784,984 Perry Fall,Dickersonview,MI,30525,1958-06-05,38,17452.39924668845,budget,regular,0,organic,2023-11-18 20:37:04,,True
CUST_004526,Martyn Dawson,martyn_dawson@yahoo.com,martyn_dawson,+1-587-758-8646,43354 Day Loop,West Alicia,NJ,86409,1997-10-06,43,123864.22652222321,budget,regular,0,paid_search,2023-11-18 19:55:39,,True
CUST_004527,Dean Hunt,dean.hunt@hotmail.com,dean_hunt,885-369-8700,6550 Martinez Unions,New Robin,WA,21490,1964-01-14,54,7146.238666083818,mainstream,regular,0,social,2023-11-18 10:58:14,,True
CUST_004528,Tracey Wilkins,tracey.wilkins@gmail.com,tracey_wilkins,242-455-5958,01435 Amanda Shore,Amberton,DE,98074,1973-06-07,33,172929.7667138685,mainstream,regular,0,organic,2023-11-18 11:34:00,,True
CUST_004529,Teresa Lester,teresa_lester@outlook.com,teresa_lester,001-801-908-0042,392 Angelica Cove Suite 026,Robertberg,IL,62139,1927-09-16,33,14265.836089769671,mainstream,regular,0,social,2023-11-18 14:36:56,,True
CUST_004530,Joseph Murphy,joseph.murphy@gmail.com,josephmurphy,+1-988-252-0157,0492 Long Field,Erinville,MT,27568,1910-10-16,39,10366.14136841639,mainstream,regular,0,organic,2023-11-18 14:24:44,,True
CUST_004531,Brandon Perry,brandonperry@outlook.com,brandonperry,+1-612-696-9071,529 Michelle Rue,Perezbury,KS,89161,1980-11-15,47,158266.7424571896,budget,regular,0,organic,2023-11-19 12:50:03,,True
CUST_004532,Dale Mistry,dale_mistry@yahoo.com,dale_mistry,698-420-8798x579,451 Michelle Point,Willisbury,MT,22607,1925-04-04,63,61480.60734944239,mainstream,regular,0,organic,2023-11-19 11:35:30,,True
CUST_004533,Dawn Escobar,descobar322@hotmail.com,dawn_escobar,660-608-8789x4510,43864 Price Place,Port Stephanieburgh,WY,37206,1967-03-01,23,38117.2048948658,budget,regular,0,social,2023-11-19 17:02:18,,True
CUST_004534,Manuel Rivas,manuel_rivas@gmail.com,manuelrivas,+1-943-757-3979x071,013 Sanchez Trafficway Suite 805,South Megan,UT,51531,1926-11-01,61,27614.399188288502,budget,regular,0,paid_search,2023-11-19 06:37:17,,True
CUST_004535,Joshua Campbell,jcampbell980@yahoo.com,joshuacampbell,266-450-6437,013 Jennifer Springs,West Jennifer,PA,65558,1958-07-19,17,60720.932285138806,premium,regular,0,organic,2023-11-20 20:24:06,,True
CUST_004536,Jill Gibson,jill.gibson@hotmail.com,jill_gibson,(708)267-9602,5061 Amanda Squares Suite 566,Jennifermouth,RI,13585,1908-09-26,55,60349.55752014803,mainstream,regular,0,paid_search,2023-11-20 11:58:41,,True
CUST_004537,Michelle Simmons,michelle.simmons@hotmail.com,michelle_simmons,345.384.4916x526,24263 Austin Crossroad Apt. 726,Ryanshire,MT,23084,1978-05-04,41,86087.72889580952,mainstream,regular,0,organic,2023-11-20 15:08:46,,True
CUST_004538,Fiona Sanders,fiona.sanders@hotmail.com,fiona_sanders,(492)377-1691x364,52535 Turner Trafficway Suite 781,Coxchester,FL,47879,1940-03-05,64,33320.333855885416,mainstream,regular,0,organic,2023-11-20 12:09:46,,True
CUST_004539,Vanessa Aguilar,vanessa.aguilar@yahoo.com,vanessa_aguilar,2439214556,825 Martinez Manor Apt. 135,Lake Andrewmouth,VA,08327,1930-01-08,44,91083.85084393204,budget,regular,0,social,2023-11-20 15:53:19,,True
CUST_004540,Tiffany Kelley,tiffanykelley@hotmail.com,tiffanykelley,991.317.6509x586,218 Matthews Alley Suite 320,East John,NM,92226,1937-04-10,28,47815.266716337224,premium,regular,0,organic,2023-11-20 20:07:54,,True
CUST_004541,Cheyenne Martin,cheyennemartin@hotmail.com,cheyenne_martin,+1-291-813-0492x796,9590 Karen Square,West Deborah,NH,41046,1964-07-04,37,31003.110806864035,premium,regular,0,referral,2023-11-20 18:09:36,,True
CUST_004542,Lisa Goodwin,lgoodwin244@gmail.com,lisa_goodwin,+1-353-929-7782x665,99876 Kenneth Oval Suite 355,Paulaborough,IL,41760,1914-06-12,36,149665.5367496945,budget,regular,0,referral,2023-11-20 06:56:57,,True
CUST_004543,Diane Reid,dianereid@yahoo.com,diane.reid,875-956-9781,51909 Shannon Island Apt. 911,Vangport,ME,36320,2004-08-13,33,35377.57516527529,mainstream,regular,0,social,2023-11-21 11:09:54,2023-11-21 11:25:28,True
CUST_004543,Diane Reid,dianereid@yahoo.com,diane.reid,875-956-9781,51909 Shannon Island Apt. 911,Vangport,ME,36320,2004-08-13,33,35377.57516527529,mainstream,regular,1,social,2023-11-21 11:25:28,,True
CUST_004544,Mary Berry,mary.berry@hotmail.com,mary_berry,(467)581-4040,436 Smith Shoals,Gavinland,FL,90213,1987-11-27,41,78844.629119143,mainstream,regular,0,paid_search,2023-11-21 12:58:47,,True
CUST_004545,Sr(a). Gerónimo Valadez,sra.gernimovaladez@outlook.com,sra_gernimovaladez,+1-983-621-9559x17847,459 Johnson Walk Suite 103,Johnburgh,MT,87147,1983-07-07,17,81619.49473882132,premium,regular,0,referral,2023-11-21 17:44:26,,True
